,issuer,period,cik,title,trans_date,trans_code,equity_involved,shares,price,acc_disp,owner_nature,post_shares,post_values,shares_notes,price_notes
1248,72971,2017-04-17,1502510,"Common Stock, $1 2/3 Par Value",2017-04-17,P,False,39000.0,51.65,A,D,754581.425,,,
1249,72971,2017-04-17,1204994,"Common Stock, $1 2/3 Par Value",2017-04-17,P,False,58342.0,51.65,A,I,79834.0,,,
1250,72971,2017-04-17,1217310,"Common Stock, $1 2/3 Par Value",2017-04-17,M,False,7394.0,35.78,A,D,30099.0,,,
1251,72971,2017-04-17,1217310,"Common Stock, $1 2/3 Par Value",2017-04-17,F,False,5018.0,52.72,D,D,25081.0,,,
1252,72971,2017-04-18,1332215,"Common Stock, $1 2/3 Par Value",2017-04-18,M,False,7394.0,35.78,A,D,13103.162,,,
1253,72971,2017-04-18,1332215,"Common Stock, $1 2/3 Par Value",2017-04-18,F,False,5043.0,52.45,D,D,8060.162,,,
1254,72971,2017-04-18,1204994,"Common Stock, $1 2/3 Par Value",2017-04-18,M,False,7394.0,35.78,A,D,7494.0,,,
1255,72971,2017-04-18,1204994,"Common Stock, $1 2/3 Par Value",2017-04-18,F,False,5043.0,52.45,D,D,2451.0,,,
1256,72971,2017-03-21,1608198,"Common Stock, $1 2/3 Par Value",2017-03-21,G,False,37663.0,0.0,D,D,3742.0,,,
1257,72971,2017-03-21,1608198,"Common Stock, $1 2/3 Par Value",2017-03-21,G,False,37663.0,0.0,A,I,314419.0,,,
1258,72971,2017-03-21,1608198,"Common Stock, $1 2/3 Par Value",2017-03-29,G,False,3742.0,0.0,D,D,0.0,,,
1259,72971,2017-03-21,1608198,"Common Stock, $1 2/3 Par Value",2017-03-29,G,False,3742.0,0.0,A,I,318161.0,,,
1260,72971,2017-04-25,1628509,"Common Stock, $1 2/3 Par Value",2017-04-25,A,False,1650.0,0.0,A,D,1750.0,,,
1261,72971,2017-04-25,1042343,"Common Stock, $1 2/3 Par Value",2017-04-25,A,False,3300.0,0.0,A,D,37622.0,,,
1262,72971,2017-04-25,1164401,"Common Stock, $1 2/3 Par Value",2017-04-25,A,False,3300.0,0.0,A,D,91040.794,,,
1263,72971,2017-04-25,1343152,"Common Stock, $1 2/3 Par Value",2017-04-25,A,False,66.0,0.0,A,D,339.0,,,
1264,72971,2017-04-25,1166862,"Common Stock, $1 2/3 Par Value",2017-04-25,A,False,3300.0,0.0,A,D,26366.0,,,
1265,72971,2017-04-25,1180656,"Common Stock, $1 2/3 Par Value",2017-04-25,A,False,66.0,0.0,A,D,81.0,,,
1266,72971,2017-04-25,1112671,"Common Stock, $1 2/3 Par Value",2017-04-25,A,False,3300.0,0.0,A,D,104954.0,,,
1267,72971,2017-03-23,1331834,"Common Stock, $1 2/3 Par Value",2017-03-23,G,False,47744.0,0.0,D,D,0.0,,,
1268,72971,2017-03-23,1331834,"Common Stock, $1 2/3 Par Value",2017-03-23,G,False,47744.0,0.0,A,I,489824.0,,,
1269,72971,2017-03-23,1331834,"Common Stock, $1 2/3 Par Value",2017-04-28,S,False,100000.0,54.21,D,I,389824.0,,,"The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $54.19 to $54.24 inclusive. The reporting person undertakes to provide to Wells Fargo & Company (the ""Company""), any security holder of the Company, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the ranges set forth in footnote (1) to this Form 4."
1270,72971,2017-03-23,1608010,"Common Stock, $1 2/3 Par Value",2017-03-23,G,False,18331.0,0.0,D,D,109.408,,,
1271,72971,2017-03-23,1608010,"Common Stock, $1 2/3 Par Value",2017-03-23,G,False,18331.0,0.0,A,I,109573.0,,,
1272,72971,2017-03-23,1608010,"Common Stock, $1 2/3 Par Value",2017-04-28,M,False,18450.0,31.4,A,D,18559.408,,,
1273,72971,2017-03-23,1608010,"Common Stock, $1 2/3 Par Value",2017-04-28,F,False,14772.0,53.84,D,D,3787.408,,,
1274,72971,2017-03-23,1608010,"Common Stock, $1 2/3 Par Value",2017-04-28,M,False,9170.0,25.2,A,D,12957.408,,,
1275,72971,2017-03-23,1608010,"Common Stock, $1 2/3 Par Value",2017-04-28,F,False,6837.0,53.84,D,D,6120.408,,,
1276,72971,2017-03-23,1608010,"Common Stock, $1 2/3 Par Value",2017-04-28,M,False,20000.0,13.05,A,D,26120.408,,,
1277,72971,2017-03-23,1608010,"Common Stock, $1 2/3 Par Value",2017-04-28,F,False,12753.0,53.84,D,D,13367.408,,,
1278,72971,2017-05-05,1180656,"Common Stock, $1 2/3 Par Value",2017-05-05,P,False,9050.0,55.15,A,I,9050.0,,,
1279,72971,2017-03-21,1360758,"Common Stock, $1 2/3 Par Value",2017-03-21,G,False,23631.0,0.0,D,D,7.0,,,
1280,72971,2017-03-21,1360758,"Common Stock, $1 2/3 Par Value",2017-03-21,G,False,23631.0,0.0,A,I,295963.179,,,
1281,72971,2017-03-21,1360758,"Common Stock, $1 2/3 Par Value",2017-06-01,S,False,20000.0,52.16,D,I,275963.179,,,"The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $52.12 to $52.171 inclusive. The reporting person undertakes to provide to Wells Fargo & Company (the ""Company""), any security holder of the Company, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the ranges set forth in footnote (1) to this Form 4."
1282,72971,2017-03-21,1360758,"Common Stock, $1 2/3 Par Value",2017-06-02,G,False,3000.0,0.0,D,I,272963.179,,,
1283,72971,2017-05-16,1608010,"Common Stock, $1 2/3 Par Value",2017-05-16,G,False,13258.0,0.0,D,D,109.408,,,
1284,72971,2017-05-16,1608010,"Common Stock, $1 2/3 Par Value",2017-05-16,G,False,13258.0,0.0,A,I,122831.0,,,
1285,72971,2017-05-16,1608010,"Common Stock, $1 2/3 Par Value",2017-06-07,G,False,2000.0,0.0,D,I,120831.0,,,
1286,72971,2017-05-16,1608010,"Common Stock, $1 2/3 Par Value",2017-06-07,S,False,20000.0,52.07,D,I,100831.0,,,"The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $52.07 to $52.08 inclusive. The reporting person undertakes to provide to Wells Fargo & Company (the ""Company""), any security holder of the Company, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the ranges set forth in footnote (1) to this Form 4."
1287,72971,2017-06-06,1689162,"Common Stock, $1 2/3 Par Value",2017-06-06,I,False,27135.08,51.81,A,I,30754.8097,,,
1288,72971,2017-04-28,1608198,"Common Stock, $1 2/3 Par Value",2017-04-28,G,False,4876.0,0.0,D,I,313285.0,,,
1289,72971,2017-04-28,1608198,"Common Stock, $1 2/3 Par Value",2017-06-08,M,False,92230.0,31.4,A,D,92230.0,,,
1290,72971,2017-04-28,1608198,"Common Stock, $1 2/3 Par Value",2017-06-08,F,False,74473.0,52.56,D,D,17757.0,,,
1291,72971,2017-03-22,1232064,"Common Stock, $1 2/3 Par Value",2017-03-22,G,False,54857.0,0.0,D,D,0.0,,,
1292,72971,2017-03-22,1232064,"Common Stock, $1 2/3 Par Value",2017-03-22,G,False,54857.0,0.0,A,I,365743.0,,,
1293,72971,2017-03-22,1232064,"Common Stock, $1 2/3 Par Value",2017-06-09,S,False,27582.0,53.28,D,I,338161.0,,,"The price reported in Column 4 is a weighted average price.  These shares were sold in multiple transactions at prices ranging from $53.26 to $53.29, inclusive.  The reporting person undertakes to provide to Wells Fargo & Company (the ""Company""), any security holder of the Company, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the ranges set forth in footnote (1) to this Form 4."
1294,72971,2017-06-08,1689162,"Common Stock, $1 2/3 Par Value",2017-06-08,S,False,38988.0,52.58,D,D,0.0,,,
1295,72971,2017-06-12,1689421,"Common Stock, $1 2/3 Par Value",2017-06-12,S,False,24708.0,54.07,D,D,0.0,,,"The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $54.0610 to $54.0850 inclusive. The reporting person undertakes to provide to Wells Fargo & Company (the ""Company""), any security holder of the Company, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the ranges set forth in footnote (1) to this Form 4."
1296,72971,2017-05-15,1204994,"Common Stock, $1 2/3 Par Value",2017-05-15,G,False,2351.0,0.0,D,D,100.0,,,
1297,72971,2017-05-15,1204994,"Common Stock, $1 2/3 Par Value",2017-05-15,G,False,2351.0,0.0,A,I,82185.0,,,
1298,72971,2017-03-31,1201666,"Common Stock, $1 2/3 Par Value",2017-03-31,G,False,28000.0,0.0,D,D,366.0,,,
1299,72971,2017-03-31,1201666,"Common Stock, $1 2/3 Par Value",2017-03-31,G,False,28000.0,0.0,A,I,162222.0,,,
1300,72971,2017-03-31,1201666,"Common Stock, $1 2/3 Par Value",2017-07-15,M,False,2588.388,0.0,A,D,2954.388,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/15/2017. Original grant date was 6/24/2014. This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1301,72971,2017-03-31,1201666,"Common Stock, $1 2/3 Par Value",2017-07-15,F,False,1309.388,54.99,D,D,1645.0,,,
1302,72971,2017-07-22,1608010,"Common Stock, $1 2/3 Par Value",2017-07-22,M,False,1588.2548,0.0,A,D,1697.6628,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/22/2017.  Original grant date was 7/22/2014.  This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1303,72971,2017-07-22,1608010,"Common Stock, $1 2/3 Par Value",2017-07-22,F,False,829.2548,54.17,D,D,868.408,,,
1304,72971,2017-07-22,1360758,"Common Stock, $1 2/3 Par Value",2017-07-22,M,False,2646.0045,0.0,A,D,2653.0045,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/22/2017.  Original grant date was 7/22/2014.  This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1305,72971,2017-07-22,1360758,"Common Stock, $1 2/3 Par Value",2017-07-22,F,False,1319.0045,54.17,D,D,1334.0,,,
1306,72971,2017-07-22,1331834,"Common Stock, $1 2/3 Par Value",2017-07-22,M,False,5293.0958,0.0,A,D,5293.0958,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/22/2017.  Original grant date was 7/22/2014.  This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1307,72971,2017-07-22,1331834,"Common Stock, $1 2/3 Par Value",2017-07-22,F,False,2638.0958,54.17,D,D,2655.0,,,
1308,72971,2017-06-20,1608198,"Common Stock, $1 2/3 Par Value",2017-06-20,G,False,17757.0,0.0,D,D,0.0,,,
1309,72971,2017-06-20,1608198,"Common Stock, $1 2/3 Par Value",2017-06-20,G,False,17757.0,0.0,A,I,331042.0,,,
1310,72971,2017-06-20,1608198,"Common Stock, $1 2/3 Par Value",2017-07-22,M,False,10585.1047,0.0,A,D,10585.1047,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/22/2017.  Original grant date was 7/22/2014.  This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1311,72971,2017-06-20,1608198,"Common Stock, $1 2/3 Par Value",2017-07-22,F,False,5524.1047,54.17,D,D,5061.0,,,
1312,72971,2017-06-05,1502510,"Common Stock, $1 2/3 Par Value",2017-06-05,G,False,15312.0,0.0,D,D,739270.177,,,
1313,72971,2017-06-05,1502510,"Common Stock, $1 2/3 Par Value",2017-07-22,M,False,7939.1,0.0,A,D,747209.277,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/22/2017.  Original grant date was 7/22/2014.  This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1314,72971,2017-06-05,1502510,"Common Stock, $1 2/3 Par Value",2017-07-22,F,False,3956.1,54.17,D,D,743253.177,,,
1315,72971,2017-07-24,1689118,"Common Stock, $1 2/3 Par Value",2017-07-24,M,False,10362.2314,0.0,A,D,97588.2314,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/24/2017.  Original grant date was 7/24/2012.  This vesting represents 40% of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1316,72971,2017-07-24,1689118,"Common Stock, $1 2/3 Par Value",2017-07-24,F,False,4969.2314,54.27,D,D,92619.0,,,
1317,72971,2017-07-28,1608010,"Common Stock, $1 2/3 Par Value",2017-07-28,M,False,2306.2471,0.0,A,D,3174.6551,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/28/2017. Original grant date was 7/28/2015. This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1318,72971,2017-07-28,1608010,"Common Stock, $1 2/3 Par Value",2017-07-28,F,False,1204.2471,53.3,D,D,1970.408,,,
1319,72971,2017-07-28,1360758,"Common Stock, $1 2/3 Par Value",2017-07-28,M,False,2306.2471,0.0,A,D,3640.2471,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/28/2017. Original grant date was 7/28/2015. This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1320,72971,2017-07-28,1360758,"Common Stock, $1 2/3 Par Value",2017-07-28,F,False,1149.2471,53.3,D,D,2491.0,,,
1321,72971,2017-07-28,1331834,"Common Stock, $1 2/3 Par Value",2017-07-28,M,False,4612.4942,0.0,A,D,7267.4942,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/28/2017. Original grant date was 7/28/2015. This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1322,72971,2017-07-28,1331834,"Common Stock, $1 2/3 Par Value",2017-07-28,F,False,2298.4942,53.3,D,D,4969.0,,,
1323,72971,2017-07-28,1608198,"Common Stock, $1 2/3 Par Value",2017-07-28,G,False,5061.0,0.0,D,D,0.0,,,
1324,72971,2017-07-28,1608198,"Common Stock, $1 2/3 Par Value",2017-07-28,G,False,5061.0,0.0,A,I,336103.0,,,
1325,72971,2017-07-28,1608198,"Common Stock, $1 2/3 Par Value",2017-07-28,M,False,4612.4942,0.0,A,D,4612.4942,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/28/2017. Original grant date was 7/28/2015. This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1326,72971,2017-07-28,1608198,"Common Stock, $1 2/3 Par Value",2017-07-28,F,False,2407.4942,53.3,D,D,2205.0,,,
1327,72971,2017-07-28,1502510,"Common Stock, $1 2/3 Par Value",2017-07-28,M,False,6917.6824,0.0,A,D,750170.8594,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/28/2017. Original grant date was 7/28/2015. This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1328,72971,2017-07-28,1502510,"Common Stock, $1 2/3 Par Value",2017-07-28,F,False,3447.6824,53.3,D,D,746723.177,,,
1329,72971,2017-09-01,1715973,"Common Stock, $1 2/3 Par Value",2017-09-01,A,False,2355.0,0.0,A,D,2355.0,,,
1330,72971,2017-11-30,1201666,"Common Stock, $1 2/3 Par Value",2017-11-30,S,False,97000.0,56.47,D,I,65222.0,,,"The price reported in Column 4 is a weighted average price.  These shares were sold in multiple transactions at prices ranging from $56.46 to $56.50, inclusive.  The reporting person undertakes to provide to Wells Fargo & Company (the ""Company""), any security holder of the Company, or the staff of the Securities And Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the ranges set forth in footnote (1) to this Form 4."
1331,72971,2017-09-05,1608198,"Common Stock, $1 2/3 Par Value",2017-09-05,G,False,492.0,0.0,D,I,335611.0,,,
1332,72971,2017-09-05,1608198,"Common Stock, $1 2/3 Par Value",2017-11-28,G,False,1145.0,0.0,D,I,334466.0,,,
1333,72971,2017-09-05,1608198,"Common Stock, $1 2/3 Par Value",2017-11-30,S,False,70000.0,56.9,D,I,264466.0,,,"The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $56.75 to $56.991, inclusive. The reporting person undertakes to provide to Wells Fargo & Company (the ""Company""), any security holder of the Company, or the staff of the Securities And Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the ranges set forth in footnote (1) to this Form 4."
1334,72971,2017-11-30,1502510,"Common Stock, $1 2/3 Par Value",2017-11-30,M,False,205790.0,31.4,A,D,952540.304,,,
1335,72971,2017-11-30,1502510,"Common Stock, $1 2/3 Par Value",2017-11-30,F,False,162101.0,56.47,D,D,790439.304,,,
1336,72971,2017-12-04,1082030,"Common Stock, $1 2/3 Par Value",2017-12-04,M,False,10490.0,29.88,A,D,45164.0,,,
1337,72971,2017-12-04,1082030,"Common Stock, $1 2/3 Par Value",2017-12-04,F,False,5461.0,57.39,D,D,39703.0,,,
1338,72971,2017-08-15,1360758,"Common Stock, $1 2/3 Par Value",2017-08-15,G,False,2491.0,0.0,D,D,0.0,,,
1339,72971,2017-08-15,1360758,"Common Stock, $1 2/3 Par Value",2017-08-15,G,False,2491.0,0.0,A,I,275454.179,,,
1340,72971,2017-08-15,1360758,"Common Stock, $1 2/3 Par Value",2017-12-04,S,False,17482.0,57.8,D,I,257972.179,,,"The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $57.77 to $57.825 inclusive. The reporting person undertakes to provide to Wells Fargo & Company (the ""Company""), any security holder of the  Company, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the ranges set forth in footnote (1) to this Form 4."
1341,72971,2017-08-15,1360758,"Common Stock, $1 2/3 Par Value",2017-12-05,G,False,600.0,0.0,D,I,257372.179,,,
1342,72971,2018-01-02,1261319,"Common Stock, $1 2/3 Par Value",2018-01-02,A,False,49.0,0.0,A,D,49.0,,,
1343,72971,2018-01-02,1187019,"Common Stock, $1 2/3 Par Value",2018-01-02,A,False,20.0,0.0,A,D,20.0,,,
1344,72971,2018-01-02,1423154,"Common Stock, $1 2/3 Par Value",2018-01-02,A,False,20.0,0.0,A,D,20.0,,,
1345,72971,2018-02-07,1502510,"Common Stock, $1 2/3 Par Value",2018-02-07,I,False,17379.21,57.54,A,I,18958.4206,,"Reflects the reporting persons' acquisition of 17,379.21 Wells Fargo & Company (the ""Company"") share equivalents in the form of units in the Wells Fargo ESOP Fund under the 401(k) Plan (the ""Plan"") on February 7, 2018.",
1346,72971,2018-02-12,1180656,"Common Stock, $1 2/3 Par Value",2018-02-12,P,False,9000.0,55.98,A,I,18050.0,,,"The price reported in Column 4 is a weighted average price. These shares were purchased in multiple transactions at prices ranging from $55.929 to $56.00 inclusive. The reporting person undertakes to provide to Wells Fargo & Company (the ""Company""), any security holder of the Company, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares purchased at each separate price within the ranges set forth in footnote (1) to this Form 4."
1347,72971,2018-02-20,1502510,"Common Stock, $1 2/3 Par Value",2018-02-20,M,False,205790.0,31.4,A,D,996230.185,,,
1348,72971,2018-02-20,1502510,"Common Stock, $1 2/3 Par Value",2018-02-20,F,False,153874.0,59.95,D,D,842356.185,,,
1349,72971,2018-03-01,1332215,"Common Stock, $1 2/3 Par Value",2018-03-01,M,False,4795.0,57.31,A,D,13008.359,,Fractional number of phantom stock units rounded up and paid out in whole number of shares under the terms of the applicable director deferral plan.,
1350,72971,2018-03-01,1360758,"Common Stock, $1 2/3 Par Value",2018-03-01,M,False,13.7845,57.31,A,D,13.7845,,Includes a fractional share (0.1879) for which the executive received $10.77 in cash.,
1351,72971,2018-03-01,1360758,"Common Stock, $1 2/3 Par Value",2018-03-01,F,False,5.5966,57.31,D,D,8.0,,,
1352,72971,2018-03-01,1689421,"Common Stock, $1 2/3 Par Value",2018-03-01,M,False,1553.8037,57.31,A,D,1553.8037,,Includes a fractional share (.1459) for which the executive received $8.36 in cash.,
1353,72971,2018-03-01,1689421,"Common Stock, $1 2/3 Par Value",2018-03-01,F,False,697.6578,57.31,D,D,856.0,,,
1354,72971,2018-03-12,1042343,"Common Stock, $1 2/3 Par Value",2018-03-12,M,False,10490.0,29.88,A,D,48112.0,,,
1355,72971,2018-03-12,1042343,"Common Stock, $1 2/3 Par Value",2018-03-12,F,False,5402.0,58.02,D,D,42710.0,,,
1356,72971,2018-03-15,1608010,"Common Stock, $1 2/3 Par Value",2018-03-15,M,False,58999.809,0.0,A,D,59109.217,,"These shares represent common stock of Wells Fargo & Company (the ""Company"") acquired on March 15, 2018 upon settlement of a Performance Share award granted on February 24, 2015 for the three-year performance period ended December 31, 2017 (as previously disclosed on a Form 4 filed on February 28, 2018).",
1357,72971,2018-03-15,1608010,"Common Stock, $1 2/3 Par Value",2018-03-15,F,False,28268.809,56.83,D,D,30840.408,,,
1358,72971,2018-03-15,1201666,"Common Stock, $1 2/3 Par Value",2018-03-15,M,False,54083.2495,0.0,A,D,55728.2495,,"These shares represent common stock of Wells Fargo & Company (the ""Company"") acquired on March 15, 2018 upon settlement of a Performance Share award granted on February 24, 2015 for the three-year performance period ended December 31, 2017 (as previously disclosed on a Form 4 filed on February 28, 2018).",
1359,72971,2018-03-15,1201666,"Common Stock, $1 2/3 Par Value",2018-03-15,F,False,25235.2495,56.83,D,D,30493.0,,,
1360,72971,2018-03-15,1201666,"Common Stock, $1 2/3 Par Value",2018-03-15,M,False,590.2046,0.0,A,D,31083.2046,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 3/15/2018. Original grant date was 2/24/2015. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1361,72971,2018-03-15,1201666,"Common Stock, $1 2/3 Par Value",2018-03-15,F,False,265.2046,56.83,D,D,30818.0,,,
1362,72971,2018-03-15,1360758,"Common Stock, $1 2/3 Par Value",2018-03-15,M,False,73749.4892,0.0,A,D,73757.4892,,"These shares represent common stock of Wells Fargo & Company (the ""Company"") acquired on March 15, 2018 upon settlement of a Performance Share award granted on February 24, 2015 for the three-year performance period ended December 31, 2017 (as previously disclosed on a Form 4 filed on February 28, 2018).",
1363,72971,2018-03-15,1360758,"Common Stock, $1 2/3 Par Value",2018-03-15,F,False,34750.4892,56.83,D,D,39007.0,,,
1364,72971,2018-03-15,1689162,"Common Stock, $1 2/3 Par Value",2018-03-15,M,False,36874.7445,0.0,A,D,36874.7445,,"These shares represent common stock of Wells Fargo & Company (the ""Company"") acquired on March 15, 2018 upon settlement of a Performance Share award granted on February 24, 2015 for the three-year performance period ended December 31, 2017 (as previously disclosed on a Form 4 filed on February 28, 2018).",
1365,72971,2018-03-15,1689162,"Common Stock, $1 2/3 Par Value",2018-03-15,F,False,15321.7445,56.83,D,D,21553.0,,,
1366,72971,2018-03-15,1689162,"Common Stock, $1 2/3 Par Value",2018-03-15,M,False,1870.7972,0.0,A,D,23423.7972,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 3/15/2018. Original grant date was 2/24/2015. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1367,72971,2018-03-15,1689162,"Common Stock, $1 2/3 Par Value",2018-03-15,F,False,797.7972,56.83,D,D,22626.0,,,
1368,72971,2018-03-15,1689162,"Common Stock, $1 2/3 Par Value",2018-03-15,M,False,2108.4857,0.0,A,D,24734.4857,,Number of shares represents a RSR vesting on 3/15/2018. Original grant date was 2/23/2016. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
1369,72971,2018-03-15,1689162,"Common Stock, $1 2/3 Par Value",2018-03-15,F,False,898.4857,56.83,D,D,23836.0,,,
1370,72971,2018-03-15,1689162,"Common Stock, $1 2/3 Par Value",2018-03-15,M,False,1308.8913,0.0,A,D,25144.8913,,Number of shares represents a RSR vesting on 3/15/2018. Original grant date was 2/28/2017. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
1371,72971,2018-03-15,1689162,"Common Stock, $1 2/3 Par Value",2018-03-15,F,False,557.8913,56.83,D,D,24587.0,,,
1372,72971,2018-03-15,1331834,"Common Stock, $1 2/3 Par Value",2018-03-15,M,False,162249.7472,0.0,A,D,162249.7472,,"These shares represent common stock of Wells Fargo & Company (the ""Company"") acquired on March 15, 2018 upon settlement of a Performance Share award granted on February 24, 2015 for the three-year performance period ended December 31, 2017 (as previously disclosed on a Form 4 filed on February 28, 2018).",
1373,72971,2018-03-15,1331834,"Common Stock, $1 2/3 Par Value",2018-03-15,F,False,79998.7472,56.83,D,D,82251.0,,,
1374,72971,2018-03-15,1331834,"Common Stock, $1 2/3 Par Value",2018-03-15,M,False,655.5411,0.0,A,D,82906.5411,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 3/15/2018. Original grant date was 2/24/2015. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1375,72971,2018-03-15,1331834,"Common Stock, $1 2/3 Par Value",2018-03-15,F,False,310.5411,56.83,D,D,82596.0,,,
1376,72971,2018-03-15,1689421,"Common Stock, $1 2/3 Par Value",2018-03-15,M,False,49166.689,0.0,A,D,50022.689,,"These shares represent common stock of Wells Fargo & Company (the ""Company"") acquired on March 15, 2018 upon settlement of a Performance Share award granted on February 24, 2015 for the three-year performance period ended December 31, 2017 (as previously disclosed on a Form 4 filed on February 28, 2018).",
1377,72971,2018-03-15,1689421,"Common Stock, $1 2/3 Par Value",2018-03-15,F,False,27400.689,56.83,D,D,22622.0,,,
1378,72971,2018-03-15,1689421,"Common Stock, $1 2/3 Par Value",2018-03-15,M,False,1884.954,0.0,A,D,24506.954,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 3/15/2018. Original grant date was 2/24/2015. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1379,72971,2018-03-15,1689421,"Common Stock, $1 2/3 Par Value",2018-03-15,F,False,1047.954,56.83,D,D,23459.0,,,
1380,72971,2018-03-15,1689421,"Common Stock, $1 2/3 Par Value",2018-03-15,M,False,2420.7362,0.0,A,D,25879.7362,,Number of shares represents a RSR vesting on 3/15/2018. Original grant date was 2/23/2016. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
1381,72971,2018-03-15,1689421,"Common Stock, $1 2/3 Par Value",2018-03-15,F,False,1337.7362,56.83,D,D,24542.0,,,
1382,72971,2018-03-15,1689421,"Common Stock, $1 2/3 Par Value",2018-03-15,M,False,1975.6851,0.0,A,D,26517.6851,,Number of shares represents a RSR vesting on 3/15/2018. Original grant date was 2/28/2017. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
1383,72971,2018-03-15,1689421,"Common Stock, $1 2/3 Par Value",2018-03-15,F,False,1072.6851,56.83,D,D,25445.0,,,
1384,72971,2018-03-15,1608198,"Common Stock, $1 2/3 Par Value",2018-03-15,M,False,162249.7472,0.0,A,D,164454.7472,,"These shares represent common stock of Wells Fargo & Company (the ""Company"") acquired on March 15, 2018 upon settlement of a Performance Share award granted on February 24, 2015 for the three-year performance period ended December 31, 2017 (as previously disclosed on a Form 4 filed on February 28, 2018).",
1385,72971,2018-03-15,1608198,"Common Stock, $1 2/3 Par Value",2018-03-15,F,False,80311.7472,56.83,D,D,84143.0,,,
1386,72971,2018-03-15,1608198,"Common Stock, $1 2/3 Par Value",2018-03-15,M,False,1311.0827,0.0,A,D,85454.0827,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 3/15/2018.  Original grant date was 2/24/2015.  This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
1387,72971,2018-03-15,1608198,"Common Stock, $1 2/3 Par Value",2018-03-15,F,False,650.0827,56.83,D,D,84804.0,,,
